File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_061__1_km_monthly_NDVI_doy2000061000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-03-01,4180931.0,-0.2,1.0,"(-0.2,1.0)",0.3467034,0.1877093,0.0352348,0.4642,0.8075,0.3329,-0.108,0.2353
MOD13A3_061__1_km_monthly_NDVI_doy2000092000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-04-01,4182480.0,-0.1998,1.0,"(-0.1998,1.0)",0.315198,0.1794084,0.0321874,0.414,0.7209,0.2826,-0.0975,0.2094
MOD13A3_061__1_km_monthly_NDVI_doy2000122000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-05-01,4182364.0,-0.2,1.0,"(-0.2,1.0)",0.3137629,0.1903401,0.0362294,0.4055,0.7214,0.2663,-0.121,0.1949
MOD13A3_061__1_km_monthly_NDVI_doy2000153000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-06-01,4182232.0,-0.1999,1.0,"(-0.1999,1.0)",0.3773866,0.2148562,0.0461632,0.5182,0.968,0.3507,-0.1999,0.2181
MOD13A3_061__1_km_monthly_NDVI_doy2000183000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-07-01,4182306.0,-0.2,1.0,"(-0.2,1.0)",0.4528185,0.2178515,0.0474593,0.6085,1.0,0.4563,-0.1397,0.3092
MOD13A3_061__1_km_monthly_NDVI_doy2000214000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-08-01,4182441.0,-0.2,1.0,"(-0.2,1.0)",0.5257822,0.2191028,0.0480061,0.6884,1.0,0.562,-0.0241,0.4034
MOD13A3_061__1_km_monthly_NDVI_doy2000245000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-09-01,4181676.0,-0.2,1.0,"(-0.2,1.0)",0.5447267,0.2165179,0.04688,0.6994,1.0,0.5843,0.0399,0.4356
MOD13A3_061__1_km_monthly_NDVI_doy2000275000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-10-01,4180626.0,-0.2,1.0,"(-0.2,1.0)",0.5052846,0.2236453,0.0500172,0.6694,1.0,0.5335,-0.1031,0.3604
MOD13A3_061__1_km_monthly_NDVI_doy2000306000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-11-01,4179767.0,-0.2,1.0,"(-0.2,1.0)",0.4293167,0.2165614,0.0468988,0.5703,1.0,0.418,-0.1532,0.2809
MOD13A3_061__1_km_monthly_NDVI_doy2000336000000_aid0001,_1_km_monthly_NDVI,aid0001,2000-12-01,4180134.0,-0.2,1.0,"(-0.2,1.0)",0.3966009,0.2066864,0.0427193,0.5136,0.8676,0.3763,-0.0764,0.2776
MOD13A3_061__1_km_monthly_NDVI_doy2001001000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-01-01,4178841.0,-0.2,1.0,"(-0.2,1.0)",0.3966511,0.2037367,0.0415086,0.5272,0.9014,0.389,-0.0965,0.2777
MOD13A3_061__1_km_monthly_NDVI_doy2001032000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-02-01,4180974.0,-0.1998,1.0,"(-0.1998,1.0)",0.3688949,0.1960076,0.038419,0.4988,0.8738,0.3465,-0.1262,0.2488
MOD13A3_061__1_km_monthly_NDVI_doy2001060000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-03-01,4181702.0,-0.2,0.9973,"(-0.2,0.9973)",0.3363764,0.185617,0.0344537,0.4433,0.7694,0.3107,-0.1002,0.2259
MOD13A3_061__1_km_monthly_NDVI_doy2001091000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-04-01,4182316.0,-0.2,1.0,"(-0.2,1.0)",0.3138126,0.1814994,0.032942,0.4109,0.719,0.2794,-0.1026,0.2055
MOD13A3_061__1_km_monthly_NDVI_doy2001121000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-05-01,4182401.0,-0.2,1.0,"(-0.2,1.0)",0.3056502,0.1912505,0.0365768,0.3966,0.7126,0.2528,-0.1301,0.1859
MOD13A3_061__1_km_monthly_NDVI_doy2001152000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-06-01,4180414.0,-0.2,1.0,"(-0.2,1.0)",0.3154904,0.194332,0.0377649,0.4133,0.7464,0.2659,-0.1419,0.1912
MOD13A3_061__1_km_monthly_NDVI_doy2001182000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-07-01,4181820.0,-0.2,1.0,"(-0.2,1.0)",0.4623702,0.2328057,0.0541985,0.6421,1.0,0.4716,-0.2,0.2799
MOD13A3_061__1_km_monthly_NDVI_doy2001213000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-08-01,4182012.0,-0.2,1.0,"(-0.2,1.0)",0.5479846,0.2176257,0.0473609,0.7088,1.0,0.5924,-0.0102,0.4212
MOD13A3_061__1_km_monthly_NDVI_doy2001244000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-09-01,4181844.0,-0.2,1.0,"(-0.2,1.0)",0.5371308,0.2182098,0.0476155,0.6987,1.0,0.5801,-0.0353,0.4051
MOD13A3_061__1_km_monthly_NDVI_doy2001274000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-10-01,4179777.0,-0.2,1.0,"(-0.2,1.0)",0.5104458,0.2280619,0.0520122,0.6845,1.0,0.5395,-0.1372,0.3558
MOD13A3_061__1_km_monthly_NDVI_doy2001305000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-11-01,4177830.0,-0.2,1.0,"(-0.2,1.0)",0.4509855,0.2265526,0.0513261,0.6096,1.0,0.4524,-0.1639,0.3002
MOD13A3_061__1_km_monthly_NDVI_doy2001335000000_aid0001,_1_km_monthly_NDVI,aid0001,2001-12-01,4180266.0,-0.2,1.0,"(-0.2,1.0)",0.4211911,0.2083917,0.0434271,0.5452,0.9061,0.4097,-0.0563,0.3046
MOD13A3_061__1_km_monthly_NDVI_doy2002001000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-01-01,4177919.0,-0.2,1.0,"(-0.2,1.0)",0.4166147,0.2092388,0.0437809,0.5541,0.9393,0.4163,-0.0879,0.2973
MOD13A3_061__1_km_monthly_NDVI_doy2002032000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-02-01,4179403.0,-0.2,1.0,"(-0.2,1.0)",0.4005412,0.2108454,0.0444558,0.5559,0.9822,0.3872,-0.1566,0.2709
MOD13A3_061__1_km_monthly_NDVI_doy2002060000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-03-01,4181115.0,-0.2,1.0,"(-0.2,1.0)",0.368471,0.2011187,0.0404487,0.5048,0.8933,0.3449,-0.1425,0.2458
MOD13A3_061__1_km_monthly_NDVI_doy2002091000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-04-01,4182338.0,-0.2,1.0,"(-0.2,1.0)",0.3152767,0.1832255,0.0335716,0.4106,0.713,0.2824,-0.0933,0.209
MOD13A3_061__1_km_monthly_NDVI_doy2002121000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-05-01,4182425.0,-0.2,0.9968,"(-0.2,0.9968)",0.3038691,0.1932484,0.0373449,0.3824,0.6777,0.2531,-0.1098,0.1855
MOD13A3_061__1_km_monthly_NDVI_doy2002152000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-06-01,4182224.0,-0.2,0.9978,"(-0.2,0.9978)",0.3487626,0.2079974,0.0432629,0.4694,0.8696,0.3035,-0.1976,0.2026
MOD13A3_061__1_km_monthly_NDVI_doy2002182000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-07-01,4182172.0,-0.2,1.0,"(-0.2,1.0)",0.4011163,0.2142089,0.0458855,0.5507,1.0,0.3807,-0.2,0.2453
MOD13A3_061__1_km_monthly_NDVI_doy2002213000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-08-01,4182027.0,-0.2,1.0,"(-0.2,1.0)",0.5138147,0.234922,0.0551883,0.6964,1.0,0.555,-0.1558,0.3555
MOD13A3_061__1_km_monthly_NDVI_doy2002244000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-09-01,4181483.0,-0.2,1.0,"(-0.2,1.0)",0.5316092,0.2332646,0.0544124,0.7076,1.0,0.5843,-0.0989,0.385
MOD13A3_061__1_km_monthly_NDVI_doy2002274000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-10-01,4179731.0,-0.2,1.0,"(-0.2,1.0)",0.486664,0.2327815,0.0541872,0.6643,1.0,0.5067,-0.1694,0.3308
MOD13A3_061__1_km_monthly_NDVI_doy2002305000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-11-01,4179447.0,-0.2,1.0,"(-0.2,1.0)",0.4428768,0.223877,0.0501209,0.5928,1.0,0.4466,-0.1661,0.2892
MOD13A3_061__1_km_monthly_NDVI_doy2002335000000_aid0001,_1_km_monthly_NDVI,aid0001,2002-12-01,4180651.0,-0.2,1.0,"(-0.2,1.0)",0.4127937,0.2072752,0.042963,0.5354,0.9038,0.4032,-0.0786,0.2898
MOD13A3_061__1_km_monthly_NDVI_doy2003001000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-01-01,4180050.0,-0.2,1.0,"(-0.2,1.0)",0.3998539,0.2053786,0.0421804,0.5304,0.9082,0.394,-0.0993,0.2785
MOD13A3_061__1_km_monthly_NDVI_doy2003032000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-02-01,4160778.0,-0.2,1.0,"(-0.2,1.0)",0.3730746,0.2111042,0.044565,0.524,0.9467,0.3468,-0.1825,0.2414
MOD13A3_061__1_km_monthly_NDVI_doy2003060000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-03-01,4181724.0,-0.2,1.0,"(-0.2,1.0)",0.3452918,0.195514,0.0382257,0.4766,0.8528,0.3207,-0.1504,0.2258
MOD13A3_061__1_km_monthly_NDVI_doy2003091000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-04-01,4182307.0,-0.2,0.9973,"(-0.2,0.9973)",0.3130129,0.1832806,0.0335918,0.4082,0.71,0.2813,-0.0948,0.207
MOD13A3_061__1_km_monthly_NDVI_doy2003121000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-05-01,4182366.0,-0.2,0.9935,"(-0.2,0.9935)",0.2859661,0.1828276,0.0334259,0.3527,0.611,0.2382,-0.0778,0.1805
MOD13A3_061__1_km_monthly_NDVI_doy2003152000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-06-01,4182202.0,-0.2,1.0,"(-0.2,1.0)",0.3291888,0.2023785,0.0409571,0.4454,0.8357,0.2808,-0.2,0.1852
MOD13A3_061__1_km_monthly_NDVI_doy2003182000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-07-01,4182196.0,-0.2,0.9976,"(-0.2,0.9976)",0.4858876,0.2231281,0.0497862,0.6524,0.9976,0.5061,-0.1476,0.3324
MOD13A3_061__1_km_monthly_NDVI_doy2003213000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-08-01,4181696.0,-0.2,1.0,"(-0.2,1.0)",0.5448347,0.2220158,0.049291,0.7149,1.0,0.5889,-0.0438,0.4114
MOD13A3_061__1_km_monthly_NDVI_doy2003244000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-09-01,4180017.0,-0.2,1.0,"(-0.2,1.0)",0.5736122,0.2231735,0.0498064,0.7433,1.0,0.627,-0.0039,0.4444
MOD13A3_061__1_km_monthly_NDVI_doy2003274000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-10-01,4174657.0,-0.2,1.0,"(-0.2,1.0)",0.5344965,0.226719,0.0514015,0.7071,1.0,0.5729,-0.0859,0.3899
MOD13A3_061__1_km_monthly_NDVI_doy2003305000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-11-01,4174801.0,-0.2,1.0,"(-0.2,1.0)",0.4652708,0.2198669,0.0483414,0.6184,1.0,0.4679,-0.1311,0.3186
MOD13A3_061__1_km_monthly_NDVI_doy2003335000000_aid0001,_1_km_monthly_NDVI,aid0001,2003-12-01,4177205.0,-0.2,1.0,"(-0.2,1.0)",0.4342322,0.2081797,0.0433388,0.5625,0.9321,0.4249,-0.0535,0.3161
MOD13A3_061__1_km_monthly_NDVI_doy2004001000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-01-01,4173555.0,-0.2,1.0,"(-0.2,1.0)",0.4258906,0.2125357,0.0451714,0.5744,0.9823,0.4277,-0.1103,0.3005
MOD13A3_061__1_km_monthly_NDVI_doy2004032000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-02-01,4176250.0,-0.2,1.0,"(-0.2,1.0)",0.4142312,0.2143503,0.045946,0.5803,1.0,0.4074,-0.1839,0.2746
MOD13A3_061__1_km_monthly_NDVI_doy2004061000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-03-01,4179062.0,-0.2,1.0,"(-0.2,1.0)",0.3628332,0.192444,0.0370347,0.4933,0.8753,0.3416,-0.1434,0.2386
MOD13A3_061__1_km_monthly_NDVI_doy2004092000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-04-01,4181024.0,-0.2,1.0,"(-0.2,1.0)",0.3139334,0.1788952,0.0320035,0.4016,0.6915,0.2808,-0.0816,0.2083
MOD13A3_061__1_km_monthly_NDVI_doy2004122000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-05-01,4182191.0,-0.2,1.0,"(-0.2,1.0)",0.3184817,0.1906226,0.036337,0.4186,0.7502,0.2708,-0.1341,0.1975
MOD13A3_061__1_km_monthly_NDVI_doy2004153000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-06-01,4182257.0,-0.2,1.0,"(-0.2,1.0)",0.3587145,0.2038334,0.0415481,0.4876,0.8921,0.3168,-0.1866,0.2179
MOD13A3_061__1_km_monthly_NDVI_doy2004183000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-07-01,4182214.0,-0.2,1.0,"(-0.2,1.0)",0.4362028,0.2208473,0.0487735,0.6002,1.0,0.431,-0.2,0.28
MOD13A3_061__1_km_monthly_NDVI_doy2004214000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-08-01,4182182.0,-0.2,1.0,"(-0.2,1.0)",0.5410629,0.2249219,0.0505899,0.7094,1.0,0.5886,-0.0256,0.4154
MOD13A3_061__1_km_monthly_NDVI_doy2004245000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-09-01,4180982.0,-0.2,1.0,"(-0.2,1.0)",0.5488135,0.2231035,0.0497752,0.7118,1.0,0.5952,0.0076,0.4301
MOD13A3_061__1_km_monthly_NDVI_doy2004275000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-10-01,4180627.0,-0.2,1.0,"(-0.2,1.0)",0.5256067,0.229542,0.0526895,0.6946,1.0,0.5618,-0.0479,0.3976
MOD13A3_061__1_km_monthly_NDVI_doy2004306000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-11-01,4179141.0,-0.2,1.0,"(-0.2,1.0)",0.454199,0.2199376,0.0483725,0.6044,1.0,0.4536,-0.1038,0.3211
MOD13A3_061__1_km_monthly_NDVI_doy2004336000000_aid0001,_1_km_monthly_NDVI,aid0001,2004-12-01,4180459.0,-0.2,1.0,"(-0.2,1.0)",0.4250081,0.2048225,0.0419522,0.5515,0.9047,0.4151,-0.0372,0.316
MOD13A3_061__1_km_monthly_NDVI_doy2005001000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-01-01,4176104.0,-0.2,1.0,"(-0.2,1.0)",0.4126874,0.2109071,0.0444818,0.5542,0.9391,0.4144,-0.088,0.2973
MOD13A3_061__1_km_monthly_NDVI_doy2005032000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-02-01,4181138.0,-0.2,1.0,"(-0.2,1.0)",0.3992053,0.2116135,0.0447803,0.5555,0.9823,0.3917,-0.1567,0.2706
MOD13A3_061__1_km_monthly_NDVI_doy2005060000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-03-01,4180883.0,-0.2,0.9943,"(-0.2,0.9943)",0.3641034,0.1987978,0.0395206,0.494,0.8718,0.3505,-0.1357,0.2421
MOD13A3_061__1_km_monthly_NDVI_doy2005091000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-04-01,4182276.0,-0.2,1.0,"(-0.2,1.0)",0.3168017,0.1843399,0.0339812,0.4177,0.7315,0.283,-0.1053,0.2085
MOD13A3_061__1_km_monthly_NDVI_doy2005121000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-05-01,4182483.0,-0.2,1.0,"(-0.2,1.0)",0.3083224,0.1942592,0.0377366,0.4025,0.7179,0.2573,-0.1232,0.1922
MOD13A3_061__1_km_monthly_NDVI_doy2005152000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-06-01,4182437.0,-0.2,0.9958,"(-0.2,0.9958)",0.3396054,0.2056174,0.0422785,0.4562,0.8388,0.2921,-0.1815,0.2011
MOD13A3_061__1_km_monthly_NDVI_doy2005182000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-07-01,4182148.0,-0.2,1.0,"(-0.2,1.0)",0.4452515,0.2219128,0.0492453,0.6045,1.0,0.4502,-0.1694,0.2949
MOD13A3_061__1_km_monthly_NDVI_doy2005213000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-08-01,4181848.0,-0.2,1.0,"(-0.2,1.0)",0.5448454,0.2247337,0.0505052,0.7151,1.0,0.5862,-0.0294,0.4173
MOD13A3_061__1_km_monthly_NDVI_doy2005244000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-09-01,4181086.0,-0.2,1.0,"(-0.2,1.0)",0.5695065,0.2243489,0.0503324,0.7329,1.0,0.6244,0.0419,0.4565
MOD13A3_061__1_km_monthly_NDVI_doy2005274000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-10-01,4178721.0,-0.2,1.0,"(-0.2,1.0)",0.5397415,0.2254453,0.0508256,0.705,1.0,0.5818,-0.0152,0.4169
MOD13A3_061__1_km_monthly_NDVI_doy2005305000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-11-01,4177894.0,-0.2,1.0,"(-0.2,1.0)",0.4702294,0.2237626,0.0500697,0.6246,1.0,0.4801,-0.1209,0.3264
MOD13A3_061__1_km_monthly_NDVI_doy2005335000000_aid0001,_1_km_monthly_NDVI,aid0001,2005-12-01,4179279.0,-0.2,1.0,"(-0.2,1.0)",0.4351856,0.2090001,0.043681,0.5627,0.9273,0.4261,-0.045,0.3196
MOD13A3_061__1_km_monthly_NDVI_doy2006001000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-01-01,4178158.0,-0.2,1.0,"(-0.2,1.0)",0.417878,0.2073858,0.0430089,0.5501,0.911,0.4235,-0.0514,0.3095
MOD13A3_061__1_km_monthly_NDVI_doy2006032000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-02-01,4180020.0,-0.2,1.0,"(-0.2,1.0)",0.3923119,0.2000752,0.0400301,0.5275,0.9017,0.3844,-0.0962,0.278
MOD13A3_061__1_km_monthly_NDVI_doy2006060000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-03-01,4181182.0,-0.2,1.0,"(-0.2,1.0)",0.3635007,0.19085,0.0364237,0.4836,0.8287,0.3535,-0.0916,0.2535
MOD13A3_061__1_km_monthly_NDVI_doy2006091000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-04-01,4182382.0,-0.2,1.0,"(-0.2,1.0)",0.3259265,0.1829517,0.0334713,0.4348,0.7595,0.2991,-0.1064,0.2183
MOD13A3_061__1_km_monthly_NDVI_doy2006121000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-05-01,4182386.0,-0.2,1.0,"(-0.2,1.0)",0.3281091,0.1976564,0.039068,0.4403,0.806,0.2832,-0.1692,0.1965
MOD13A3_061__1_km_monthly_NDVI_doy2006152000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-06-01,4182329.0,-0.2,1.0,"(-0.2,1.0)",0.3758939,0.213227,0.0454657,0.5157,0.9571,0.3404,-0.2,0.2213
MOD13A3_061__1_km_monthly_NDVI_doy2006182000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-07-01,4182308.0,-0.2,1.0,"(-0.2,1.0)",0.4507217,0.2328909,0.0542382,0.6256,1.0,0.4565,-0.2,0.2772
MOD13A3_061__1_km_monthly_NDVI_doy2006213000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-08-01,4182247.0,-0.2,0.9994,"(-0.2,0.9994)",0.5585514,0.2257155,0.0509475,0.7283,0.9994,0.6095,-0.0112,0.4325
MOD13A3_061__1_km_monthly_NDVI_doy2006244000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-09-01,4177968.0,-0.2,1.0,"(-0.2,1.0)",0.5717036,0.2217331,0.0491656,0.734,1.0,0.6293,0.0378,0.4555
MOD13A3_061__1_km_monthly_NDVI_doy2006274000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-10-01,4174970.0,-0.2,1.0,"(-0.2,1.0)",0.5256763,0.2221861,0.0493667,0.6899,1.0,0.5618,-0.0578,0.3908
MOD13A3_061__1_km_monthly_NDVI_doy2006305000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-11-01,4175424.0,-0.2,1.0,"(-0.2,1.0)",0.4686614,0.2191384,0.0480216,0.622,1.0,0.473,-0.0992,0.3335
MOD13A3_061__1_km_monthly_NDVI_doy2006335000000_aid0001,_1_km_monthly_NDVI,aid0001,2006-12-01,4175417.0,-0.2,1.0,"(-0.2,1.0)",0.4392407,0.2088605,0.0436227,0.5697,0.9273,0.4397,-0.0263,0.3313
MOD13A3_061__1_km_monthly_NDVI_doy2007001000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-01-01,4173881.0,-0.2,1.0,"(-0.2,1.0)",0.4166551,0.2015095,0.0406061,0.5507,0.9191,0.4211,-0.0633,0.3051
MOD13A3_061__1_km_monthly_NDVI_doy2007032000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-02-01,4176067.0,-0.2,0.9917,"(-0.2,0.9917)",0.4049705,0.2045397,0.0418365,0.5519,0.9574,0.3931,-0.1268,0.2804
MOD13A3_061__1_km_monthly_NDVI_doy2007060000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-03-01,4178429.0,-0.2,1.0,"(-0.2,1.0)",0.3655881,0.1946793,0.0379,0.4963,0.8684,0.3465,-0.1239,0.2482
MOD13A3_061__1_km_monthly_NDVI_doy2007091000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-04-01,4180639.0,-0.2,1.0,"(-0.2,1.0)",0.330434,0.182826,0.0334253,0.43,0.7432,0.2982,-0.092,0.2212
MOD13A3_061__1_km_monthly_NDVI_doy2007121000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-05-01,4181838.0,-0.2,1.0,"(-0.2,1.0)",0.3238757,0.1936473,0.0374993,0.4158,0.7381,0.2755,-0.1214,0.2009
MOD13A3_061__1_km_monthly_NDVI_doy2007152000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-06-01,4182008.0,-0.2,1.0,"(-0.2,1.0)",0.3720539,0.2119896,0.0449396,0.5064,0.9369,0.33,-0.2,0.2194
MOD13A3_061__1_km_monthly_NDVI_doy2007182000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-07-01,4182241.0,-0.2,1.0,"(-0.2,1.0)",0.4787576,0.2231089,0.0497776,0.6474,1.0,0.4892,-0.1446,0.3306
MOD13A3_061__1_km_monthly_NDVI_doy2007213000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-08-01,4182181.0,-0.2,1.0,"(-0.2,1.0)",0.5740932,0.2265808,0.0513389,0.7424,1.0,0.6253,0.0487,0.4649
MOD13A3_061__1_km_monthly_NDVI_doy2007244000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-09-01,4179715.0,-0.2,1.0,"(-0.2,1.0)",0.5941987,0.2225589,0.0495325,0.7531,1.0,0.6538,0.1134,0.4972
MOD13A3_061__1_km_monthly_NDVI_doy2007274000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-10-01,4177201.0,-0.2,1.0,"(-0.2,1.0)",0.5275654,0.2233398,0.0498807,0.6904,1.0,0.5657,-0.0461,0.3958
MOD13A3_061__1_km_monthly_NDVI_doy2007305000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-11-01,4177058.0,-0.2,1.0,"(-0.2,1.0)",0.4607627,0.2176701,0.0473803,0.6054,1.0,0.4654,-0.1226,0.3142
MOD13A3_061__1_km_monthly_NDVI_doy2007335000000_aid0001,_1_km_monthly_NDVI,aid0001,2007-12-01,4178759.0,-0.2,1.0,"(-0.2,1.0)",0.4288684,0.1998138,0.0399256,0.548,0.8976,0.4189,-0.0347,0.3149
MOD13A3_061__1_km_monthly_NDVI_doy2008001000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-01-01,4178247.0,-0.2,1.0,"(-0.2,1.0)",0.4150864,0.2040828,0.0416498,0.5489,0.9203,0.4159,-0.0701,0.3013
MOD13A3_061__1_km_monthly_NDVI_doy2008032000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-02-01,4179947.0,-0.2,1.0,"(-0.2,1.0)",0.4004581,0.2057457,0.0423313,0.5478,0.9505,0.3971,-0.1294,0.2769
MOD13A3_061__1_km_monthly_NDVI_doy2008061000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-03-01,4181588.0,-0.2,1.0,"(-0.2,1.0)",0.3691298,0.1928076,0.0371748,0.4957,0.8614,0.3587,-0.1138,0.2519
MOD13A3_061__1_km_monthly_NDVI_doy2008092000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-04-01,4182130.0,-0.2,0.9962,"(-0.2,0.9962)",0.3435119,0.1910592,0.0365036,0.4675,0.8353,0.3167,-0.1455,0.2223
MOD13A3_061__1_km_monthly_NDVI_doy2008122000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-05-01,4182341.0,-0.2,1.0,"(-0.2,1.0)",0.3133195,0.1889135,0.0356883,0.409,0.7324,0.2686,-0.13,0.1934
MOD13A3_061__1_km_monthly_NDVI_doy2008153000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-06-01,4182158.0,-0.2,1.0,"(-0.2,1.0)",0.3689948,0.2094222,0.0438577,0.4977,0.9148,0.3272,-0.1975,0.2196
MOD13A3_061__1_km_monthly_NDVI_doy2008183000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-07-01,4182148.0,-0.2,1.0,"(-0.2,1.0)",0.456741,0.2280012,0.0519845,0.6317,1.0,0.4613,-0.2,0.2837
MOD13A3_061__1_km_monthly_NDVI_doy2008214000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-08-01,4182081.0,-0.2,1.0,"(-0.2,1.0)",0.5694861,0.2260295,0.0510893,0.7405,1.0,0.6241,0.0073,0.4472
MOD13A3_061__1_km_monthly_NDVI_doy2008245000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-09-01,4179814.0,-0.2,1.0,"(-0.2,1.0)",0.5728159,0.2212752,0.0489627,0.7336,1.0,0.6302,0.0444,0.4579
MOD13A3_061__1_km_monthly_NDVI_doy2008275000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-10-01,4179939.0,-0.2,1.0,"(-0.2,1.0)",0.5195054,0.2229916,0.0497253,0.6831,1.0,0.5516,-0.0536,0.3884
MOD13A3_061__1_km_monthly_NDVI_doy2008306000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-11-01,4178550.0,-0.2,1.0,"(-0.2,1.0)",0.44614,0.2124602,0.0451394,0.58,0.9646,0.4424,-0.061,0.3236
MOD13A3_061__1_km_monthly_NDVI_doy2008336000000_aid0001,_1_km_monthly_NDVI,aid0001,2008-12-01,4179976.0,-0.2,1.0,"(-0.2,1.0)",0.4371351,0.2024314,0.0409785,0.5636,0.9158,0.4352,-0.0236,0.3287
